chembl_molecule_id,smiles,molregno,pref_name,max_phase,therapeutic_flag,dosed_ingredient,structure_type,chebi_par_id,molecule_type,first_approval,oral,parenteral,topical,black_box_warning,natural_product,first_in_class,chirality,prodrug,inorganic_flag,usan_year,availability_type,usan_stem,polymer_flag,usan_substem,usan_stem_definition,indication_class,withdrawn_flag,chemical_probe,orphan,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,cx_most_apka,cx_most_bpka,cx_logp,cx_logd,molecular_species,full_mwt,aromatic_rings,heavy_atoms,qed_weighted,mw_monoisotopic,full_molformula,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score
CHEMBL1200446,CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl,674397,TRIPELENNAMINE HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,1948.0,1,0,0,0,0,0,2,0,0,,0.0,,0,,,Antihistaminic,0,0,0,255.37,2.65,3.0,0.0,19.37,6.0,N,0.0,,8.76,3.20,1.82,BASE,291.83,2.0,19.0,0.79,255.1735,C16H22ClN3,3.0,0.0,0.0,-1.23
CHEMBL1200769,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,674720,TRIPELENNAMINE CITRATE,4.0,1,1,MOL,,Small molecule,1948.0,1,0,0,0,0,0,2,0,0,,0.0,,0,,,Antihistaminic,0,0,0,255.37,2.65,3.0,0.0,19.37,6.0,N,0.0,,8.76,3.20,1.82,BASE,447.49,2.0,19.0,0.79,255.1735,C22H29N3O7,3.0,0.0,0.0,-1.23
CHEMBL1200936,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1.O,674887,PENICILLIN G PROCAINE,4.0,1,1,MOL,,Small molecule,1948.0,0,1,0,0,0,0,-1,0,0,,1.0,-caine; -cillin,0,-caine; -cillin,local anesthetics; penicillins,Antibacterial,0,0,0,570.71,,,,,,,,,,,,,588.73,,,,570.2512,C29H40N4O7S,,,,
CHEMBL1241,CN(C)CCN(Cc1ccccc1)c1ccccn1,231013,TRIPELENNAMINE,4.0,1,0,MOL,9741.0,Small molecule,1948.0,1,0,0,0,1,0,2,0,0,,0.0,,0,,,Antihistaminic,0,0,0,255.37,2.65,3.0,0.0,19.37,6.0,N,0.0,,8.76,3.20,1.82,BASE,255.37,2.0,19.0,0.79,255.1735,C16H21N3,3.0,0.0,0.0,-1.23
CHEMBL1482,CC(C[N+](C)(C)C)OC(N)=O,406520,BETHANECHOL,4.0,1,0,MOL,3084.0,Small molecule,1948.0,1,1,0,0,1,0,0,0,0,,1.0,,0,,,Cholinergic,0,0,0,161.22,0.18,2.0,1.0,52.32,3.0,Y,0.0,,,-4.14,-4.14,NEUTRAL,161.22,0.0,11.0,0.60,161.1285,C7H17N2O2+,4.0,2.0,0.0,0.89
CHEMBL1628385,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1,1051276,PROCAINE BENZYLPENICILLIN,4.0,1,0,MOL,52154.0,Small molecule,1948.0,0,1,0,0,0,0,-1,0,0,,1.0,-caine; -cillin,0,-caine; -cillin,local anesthetics; penicillins,Antibacterial,0,0,0,570.71,,,,,,,,,,,,,570.71,,,,570.2512,C29H38N4O6S,,,,
CHEMBL1768,CC(C[N+](C)(C)C)OC(N)=O.[Cl-],594843,BETHANECHOL CHLORIDE,4.0,1,1,MOL,3085.0,Small molecule,1948.0,1,1,0,0,0,0,0,0,0,,1.0,,0,,,Cholinergic,0,0,0,161.22,0.18,2.0,1.0,52.32,3.0,Y,0.0,,,-4.14,-4.14,NEUTRAL,196.68,0.0,11.0,0.60,161.1285,C7H17ClN2O2,4.0,2.0,0.0,0.89
CHEMBL2448612,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)C(O)C(O)C(=O)O,1590760,ERGOTAMINE TARTRATE,4.0,1,1,MOL,,Small molecule,1948.0,1,0,1,1,0,0,1,0,0,,1.0,,0,,,,0,0,0,581.67,1.99,6.0,3.0,118.21,4.0,N,1.0,9.69,7.78,2.60,2.17,NEUTRAL,1313.43,3.0,43.0,0.43,581.2638,C70H76N10O16,10.0,3.0,1.0,0.96
CHEMBL442,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,2203,ERGOTAMINE,4.0,1,0,MOL,64318.0,Small molecule,1948.0,1,0,1,1,1,0,1,0,0,,1.0,,0,,,Analgesic (specific in migraine),0,0,0,581.67,1.99,6.0,3.0,118.21,4.0,N,1.0,9.69,7.78,2.60,2.17,NEUTRAL,581.67,3.0,43.0,0.43,581.2638,C33H35N5O5,10.0,3.0,1.0,0.96
CHEMBL79,CCN(CC)CC(=O)Nc1c(C)cccc1C,6723,LIDOCAINE,4.0,1,1,MOL,6456.0,Small molecule,1948.0,1,1,1,1,1,0,2,0,0,,1.0,-caine,0,-caine,local anesthetics,"Anesthetic (local),Anesthetic (topical)",0,0,0,234.34,2.58,2.0,1.0,32.34,5.0,N,0.0,13.78,7.75,2.84,2.33,NEUTRAL,234.34,1.0,17.0,0.85,234.1732,C14H22N2O,3.0,1.0,0.0,-1.69
CHEMBL1092,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,150389,TRIHEXYPHENIDYL HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,1949.0,1,0,0,0,0,0,0,0,0,,1.0,,0,,,Anticholinergic; Antiparkinsonian,0,0,0,301.47,4.33,2.0,1.0,23.47,5.0,N,0.0,13.84,9.32,4.23,2.32,BASE,337.94,1.0,22.0,0.87,301.2406,C20H32ClNO,2.0,1.0,0.0,-0.43
CHEMBL1100,CCC1(C)OC(=O)N(C)C1=O,150989,PARAMETHADIONE,4.0,1,1,MOL,7921.0,Small molecule,1949.0,1,0,0,0,1,0,0,0,0,,0.0,,0,,,,0,0,0,157.17,0.76,3.0,0.0,46.61,1.0,Y,0.0,,,1.03,1.03,,157.17,0.0,11.0,0.56,157.0739,C7H11NO3,4.0,0.0,0.0,0.48
CHEMBL1200709,C/C=C/C(=O)N(CC)c1ccccc1C,674660,CROTAMITON,4.0,1,1,MOL,,Small molecule,1949.0,0,0,1,0,1,0,2,0,0,,1.0,,0,,,Scabicide,0,0,0,203.28,2.92,1.0,0.0,20.31,3.0,Y,0.0,,,3.09,3.09,NEUTRAL,203.28,1.0,15.0,0.69,203.1310,C13H17NO,2.0,0.0,0.0,-1.14
CHEMBL1201001,CN(CCCl)CCCl.Cl,674952,MECHLORETHAMINE HYDROCHLORIDE,4.0,1,1,MOL,55368.0,Small molecule,1949.0,0,1,1,1,0,0,2,0,0,,1.0,,0,,,Antineoplastic,0,0,0,156.06,1.40,1.0,0.0,3.24,4.0,N,0.0,,6.08,1.52,1.50,NEUTRAL,192.52,0.0,8.0,0.56,155.0269,C5H12Cl3N,1.0,0.0,0.0,-0.71
CHEMBL1490,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,418411,TRIHEXYPHENIDYL,4.0,1,0,MOL,9720.0,Small molecule,1949.0,1,0,0,0,1,0,0,0,0,,1.0,,0,,,Anticholinergic; Antiparkinsonian,0,0,0,301.47,4.33,2.0,1.0,23.47,5.0,N,0.0,13.84,9.32,4.23,2.32,BASE,301.47,1.0,22.0,0.87,301.2406,C20H31NO,2.0,1.0,0.0,-0.43
CHEMBL427,CN(CCCl)CCCl,1470,MECHLORETHAMINE,4.0,1,1,MOL,28925.0,Small molecule,1949.0,0,1,1,1,1,0,2,0,0,,1.0,,0,,,Antineoplastic,0,0,1,156.06,1.40,1.0,0.0,3.24,4.0,N,0.0,,6.08,1.52,1.50,NEUTRAL,156.06,0.0,8.0,0.56,155.0269,C5H11Cl2N,1.0,0.0,0.0,-0.71
CHEMBL4297165,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.Cl.Cl,2335136,CHLOROQUINE HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,1949.0,0,1,0,0,0,0,0,0,0,,0.0,,0,,,,0,0,0,319.88,4.81,3.0,1.0,28.16,8.0,N,0.0,,10.32,3.93,0.88,BASE,392.80,2.0,22.0,0.76,319.1815,C18H28Cl3N3,3.0,1.0,0.0,-1.27
CHEMBL446,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,2265,SULFAMETHAZINE,4.0,1,1,MOL,102265.0,Small molecule,1949.0,1,0,0,0,1,0,2,0,0,,0.0,sulfa-,0,sulfa-,antimicrobials (sulfonamides derivatives),Antibacterial,0,0,0,278.34,1.48,5.0,2.0,97.97,3.0,N,0.0,6.99,2.00,0.65,0.21,NEUTRAL,278.34,2.0,19.0,0.83,278.0837,C12H14N4O2S,6.0,3.0,0.0,-1.56
CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,8167,HEXACHLOROPHENE,4.0,1,1,MOL,5693.0,Small molecule,1949.0,0,0,1,0,1,0,2,0,0,,1.0,,0,,,"Anti-Infective, Topical; Detergent",0,0,0,406.91,6.61,2.0,2.0,40.46,2.0,N,1.0,5.15,,7.08,4.65,ACID,406.91,2.0,21.0,0.55,403.8499,C13H6Cl6O2,2.0,2.0,1.0,-0.01
CHEMBL58510,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,90635,CHLOROQUINE PHOSPHATE,4.0,1,1,MOL,,Small molecule,1949.0,1,0,0,0,0,0,0,0,0,,1.0,,0,,,,0,0,0,319.88,4.81,3.0,1.0,28.16,8.0,N,0.0,,10.32,3.93,0.88,BASE,515.87,2.0,22.0,0.76,319.1815,C18H32ClN3O8P2,3.0,1.0,0.0,-1.27
CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,6579,CHLOROQUINE,4.0,1,0,MOL,3638.0,Small molecule,1949.0,1,1,0,0,1,0,0,0,0,,1.0,,0,,,"Anti-Amebic; Antimalarial,Anti-Amebic; Suppressant (lupus erythematosus); Antimalarial",0,0,0,319.88,4.81,3.0,1.0,28.16,8.0,N,0.0,,10.32,3.93,0.88,BASE,319.88,2.0,22.0,0.76,319.1815,C18H26ClN3,3.0,1.0,0.0,-1.27
CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,165774,DICYCLOMINE,4.0,1,0,MOL,4514.0,Small molecule,1950.0,1,1,0,0,1,0,2,0,0,,1.0,,0,,,Anticholinergic,0,0,0,309.49,4.40,3.0,0.0,29.54,7.0,N,0.0,,8.96,4.93,3.36,BASE,309.49,0.0,22.0,0.65,309.2668,C19H35NO2,3.0,0.0,0.0,0.23
CHEMBL1169,Nc1ccc(C(=O)O)c(O)c1,190484,AMINOSALICYLIC ACID,4.0,1,1,MOL,27565.0,Small molecule,1950.0,1,0,0,0,1,0,2,0,0,,1.0,-sal-,0,-sal-,anti-inflammatory agents (salicylic acid derivatives),Antibacterial (tuberculostatic),0,0,1,153.14,0.67,3.0,3.0,83.55,1.0,N,0.0,3.68,2.19,0.83,-2.23,ACID,153.14,1.0,11.0,0.52,153.0426,C7H7NO3,4.0,4.0,0.0,0.24
CHEMBL1200437,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,674388,QUINIDINE GLUCONATE,4.0,1,1,MOL,27502.0,Small molecule,1950.0,1,1,0,1,0,0,1,0,0,,1.0,,0,,,Cardiac Depressant (anti-arrhythmic),0,0,0,324.42,3.17,4.0,1.0,45.59,4.0,N,0.0,13.89,9.05,2.51,0.86,BASE,520.58,2.0,24.0,0.88,324.1838,C26H36N2O9,4.0,1.0,0.0,0.83
CHEMBL1200479,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,674430,DICYCLOMINE HYDROCHLORIDE,4.0,1,1,MOL,4515.0,Small molecule,1950.0,1,1,0,0,0,0,2,0,0,,1.0,,0,,,Anticholinergic,0,0,0,309.49,4.40,3.0,0.0,29.54,7.0,N,0.0,,8.96,4.93,3.36,BASE,345.96,0.0,22.0,0.65,309.2668,C19H36ClNO2,3.0,0.0,0.0,0.23
CHEMBL1200890,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.Cl,674841,OXYCODONE HYDROCHLORIDE,4.0,1,1,MOL,7859.0,Small molecule,1950.0,1,0,0,1,0,0,1,0,0,1966.0,1.0,,0,,,Analgesic (narcotic),1,0,0,315.37,1.05,5.0,1.0,59.00,1.0,N,0.0,13.57,8.21,1.03,0.16,NEUTRAL,351.83,1.0,23.0,0.84,315.1471,C18H22ClNO4,5.0,1.0,0.0,1.91
CHEMBL1200903,C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O.[Na+],674854,SECOBARBITAL SODIUM,4.0,1,1,MOL,,Small molecule,1950.0,1,1,1,0,0,0,0,0,0,,1.0,-barb-,0,-barb-,barbituric acid derivatives,Sedative-Hypnotic,1,0,0,238.29,1.35,3.0,2.0,75.27,5.0,N,0.0,7.48,,2.03,1.77,NEUTRAL,260.27,0.0,17.0,0.56,238.1317,C12H17N2NaO3,5.0,2.0,0.0,0.55
CHEMBL1294,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,255477,QUINIDINE,4.0,1,0,MOL,28593.0,Small molecule,1950.0,1,1,0,1,1,0,1,0,0,,1.0,,0,,,Cardiac Depressant (anti-arrhythmic),0,0,0,324.42,3.17,4.0,1.0,45.59,4.0,N,0.0,13.89,9.05,2.51,0.86,BASE,324.42,2.0,24.0,0.88,324.1838,C20H24N2O2,4.0,1.0,0.0,0.83
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,27340,CHLORAMPHENICOL,4.0,1,1,MOL,17698.0,Small molecule,1950.0,1,1,1,0,1,0,1,0,0,,-1.0,,0,,,Antibacterial; Antirickettsial,1,0,0,323.13,0.91,5.0,3.0,112.70,6.0,N,0.0,8.69,,0.88,0.86,NEUTRAL,323.13,1.0,20.0,0.41,322.0123,C11H12Cl2N2O5,7.0,3.0,0.0,-0.11
CHEMBL1434513,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O,858397,NOREPINEPHRINE BITARTRATE,4.0,1,1,MOL,,Small molecule,1950.0,0,1,0,1,0,0,1,0,0,1980.0,1.0,,0,,,,0,0,0,169.18,0.09,4.0,4.0,86.71,2.0,N,0.0,9.50,8.85,-0.68,-1.82,BASE,337.28,1.0,12.0,0.47,169.0739,C12H19NO10,4.0,5.0,0.0,1.19
CHEMBL1515,Cn1ccnc1S,421089,METHIMAZOLE,4.0,1,1,MOL,50673.0,Small molecule,1950.0,1,0,0,0,1,0,2,0,0,,1.0,,0,,,Thyroid Inhibitor,0,0,0,114.17,0.71,3.0,1.0,17.82,0.0,Y,0.0,7.87,5.21,0.86,0.73,NEUTRAL,114.17,1.0,7.0,0.49,114.0252,C4H6N2S,2.0,0.0,0.0,-1.71
CHEMBL1650,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,487711,CORTISONE ACETATE,4.0,1,1,MOL,3897.0,Small molecule,1950.0,1,1,0,0,1,0,1,0,0,,1.0,,0,,,Glucocorticoid,0,0,0,402.49,2.56,6.0,1.0,97.74,3.0,N,0.0,12.60,,2.10,2.10,NEUTRAL,402.49,0.0,29.0,0.73,402.2042,C23H30O6,6.0,1.0,0.0,1.96
CHEMBL1659,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,496910,CHLORPHENIRAMINE MALEATE,4.0,1,1,MOL,3645.0,Small molecule,1950.0,1,1,0,0,0,0,0,0,0,,2.0,,0,,,Antihistaminic,0,0,0,274.80,3.82,2.0,0.0,16.13,5.0,N,0.0,,9.47,3.58,1.52,BASE,390.87,2.0,19.0,0.82,274.1237,C20H23ClN2O4,2.0,0.0,0.0,-1.38
CHEMBL2096646,Nc1ccc(C(=O)[O-])c(O)c1.O.O.[Na+],1369655,AMINOSALICYLATE SODIUM,4.0,1,1,MOL,,Small molecule,1950.0,1,0,0,0,0,0,2,0,0,,0.0,-sal-,0,-sal-,anti-inflammatory agents (salicylic acid derivatives),Antibacterial (tuberculostatic),0,0,0,153.14,0.67,3.0,3.0,83.55,1.0,N,0.0,3.68,2.19,0.83,-2.23,ACID,211.15,1.0,11.0,0.52,153.0426,C7H10NNaO5,4.0,4.0,0.0,0.24
CHEMBL2146063,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,1418014,CHLORTETRACYCLINE HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,1950.0,0,0,1,0,0,0,1,0,0,,0.0,-cycline,0,-cycline,antibiotics (tetracycline derivatives),Antiprotozoal; Antibacterial,0,0,0,478.89,0.44,9.0,6.0,181.62,2.0,N,1.0,2.64,8.55,-2.89,-3.33,ZWITTERION,515.35,1.0,33.0,0.33,478.1143,C22H24Cl2N2O8,10.0,7.0,1.0,1.38
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,1280,ASPIRIN,4.0,1,1,MOL,15365.0,Small molecule,1950.0,1,0,0,0,1,0,2,0,0,,2.0,,0,,,Analgesic; Antirheumatic; Antipyretic,0,0,0,180.16,1.31,3.0,1.0,63.60,2.0,N,0.0,3.41,,1.24,-2.16,ACID,180.16,1.0,13.0,0.55,180.0423,C9H8O4,4.0,1.0,0.0,0.12
CHEMBL3989826,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.O=C(O)c1ccc(C(=O)O)cc1,2197697,OXYCODONE TEREPHTHALATE,4.0,1,1,MOL,,Small molecule,1950.0,1,0,0,0,0,0,1,0,0,,1.0,,0,,,,0,0,0,315.37,1.05,5.0,1.0,59.00,1.0,N,0.0,13.57,8.21,1.03,0.16,NEUTRAL,796.87,1.0,23.0,0.84,315.1471,C44H48N2O12,5.0,1.0,0.0,1.91
CHEMBL404520,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,438486,CHLORTETRACYCLINE,4.0,1,0,MOL,27644.0,Small molecule,1950.0,0,0,1,0,1,0,1,0,0,,0.0,-cycline,0,-cycline,antibiotics (tetracycline derivatives),"Antibacterial; Antiprotozoal,Antiprotozoal; Antibacterial",0,0,0,478.89,0.44,9.0,6.0,181.62,2.0,N,1.0,2.64,8.55,-2.89,-3.33,ZWITTERION,478.89,1.0,33.0,0.33,478.1143,C22H23ClN2O8,10.0,7.0,1.0,1.38
CHEMBL421,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1223,SULFASALAZINE,4.0,1,1,MOL,9334.0,Small molecule,1950.0,1,0,0,0,1,0,2,0,0,1975.0,1.0,-lazine; -sal-; sulfa-,0,-lazine; -sal-; sulfa-,"antiarrhythmic/antianginal/antihypertensive agents, phthalazine like structure; anti-inflammatory agents (salicylic acid derivatives); antimicrobials (sulfonamides derivatives)",Antibacterial,0,0,0,398.40,3.70,7.0,3.0,141.31,6.0,N,0.0,3.23,0.55,4.25,0.25,ACID,398.40,3.0,28.0,0.54,398.0685,C18H14N4O5S,9.0,3.0,0.0,-1.07
CHEMBL447,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,2326,SECOBARBITAL,4.0,1,0,MOL,9073.0,Small molecule,1950.0,1,1,1,0,1,0,0,0,0,,1.0,-barb-,0,-barb-,barbituric acid derivatives,Sedative-Hypnotic,1,0,0,238.29,1.35,3.0,2.0,75.27,5.0,N,0.0,7.48,,2.03,1.77,NEUTRAL,238.29,0.0,17.0,0.56,238.1317,C12H18N2O3,5.0,2.0,0.0,0.55
CHEMBL505,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,10358,CHLORPHENIRAMINE,4.0,1,0,MOL,52010.0,Small molecule,1950.0,1,1,0,0,1,0,0,0,0,1987.0,2.0,,0,,,Antihistaminic,0,0,0,274.80,3.82,2.0,0.0,16.13,5.0,N,0.0,,9.47,3.58,1.52,BASE,274.80,2.0,19.0,0.82,274.1237,C16H19ClN2,2.0,0.0,0.0,-1.38
CHEMBL605,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,21845,PROCAINAMIDE HYDROCHLORIDE,4.0,1,1,MOL,8429.0,Small molecule,1950.0,1,1,0,1,0,0,2,0,0,,1.0,,0,,,Cardiac Depressant (anti-arrhythmic),0,0,0,235.33,1.34,3.0,2.0,58.36,6.0,N,0.0,,9.04,0.95,-0.70,BASE,271.79,1.0,17.0,0.73,235.1685,C13H22ClN3O,4.0,3.0,0.0,-1.40
CHEMBL640,CCN(CC)CCNC(=O)c1ccc(N)cc1,27341,PROCAINAMIDE,4.0,1,0,MOL,8428.0,Small molecule,1950.0,1,1,0,1,1,0,2,0,0,,1.0,,0,,,Cardiac Depressant (anti-arrhythmic),0,0,0,235.33,1.34,3.0,2.0,58.36,6.0,N,0.0,,9.04,0.95,-0.70,BASE,235.33,1.0,17.0,0.73,235.1685,C13H21N3O,4.0,3.0,0.0,-1.40
CHEMBL656,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,27624,OXYCODONE,4.0,1,1,MOL,7852.0,Small molecule,1950.0,1,0,0,1,1,0,1,0,0,1963.0,1.0,,0,,,Analgesic (narcotic),1,0,0,315.37,1.05,5.0,1.0,59.00,1.0,N,0.0,13.57,8.21,1.03,0.16,NEUTRAL,315.37,1.0,23.0,0.84,315.1471,C18H21NO4,5.0,1.0,0.0,1.91
CHEMBL684,CCN(CC)C(=O)N1CCN(C)CC1,29569,DIETHYLCARBAMAZINE,4.0,1,0,MOL,4527.0,Small molecule,1950.0,1,0,0,0,1,0,2,0,0,,0.0,,0,,,Anthelmintic,0,0,0,199.30,0.70,2.0,0.0,26.79,2.0,Y,0.0,,6.90,0.09,-0.03,NEUTRAL,199.30,0.0,14.0,0.65,199.1685,C10H21N3O,4.0,0.0,0.0,-1.64
CHEMBL937,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,86784,DIETHYLCARBAMAZINE CITRATE,4.0,1,1,MOL,,Small molecule,1950.0,1,0,0,0,0,0,2,0,0,,0.0,,0,,,Anthelmintic,0,0,0,199.30,0.70,2.0,0.0,26.79,2.0,Y,0.0,,6.90,0.09,-0.03,NEUTRAL,391.42,0.0,14.0,0.65,199.1685,C16H29N3O8,4.0,0.0,0.0,-1.64
CHEMBL1091,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,150313,HYDROCORTISONE ACETATE,4.0,1,1,MOL,17609.0,Small molecule,1951.0,0,1,1,0,1,0,1,0,0,,1.0,-cort-,0,-cort-,cortisone derivatives,Glucocorticoid,0,0,0,404.50,2.35,6.0,2.0,100.90,3.0,N,0.0,12.61,,1.72,1.72,NEUTRAL,404.50,0.0,29.0,0.70,404.2199,C23H32O6,6.0,2.0,0.0,2.17
CHEMBL1104,CC[N+](C)(C)c1cccc(O)c1,151408,EDROPHONIUM,4.0,1,0,MOL,251408.0,Small molecule,1951.0,0,1,0,0,1,0,2,0,0,,1.0,-ium; -onium,0,-ium; -onium,quaternary ammonium derivatives; quaternary ammonium derivatives,Antidote (to curare principles); Diagnostic Aid (myasthenia gravis),0,0,0,166.24,1.98,1.0,1.0,20.23,2.0,Y,0.0,8.59,,-1.91,-0.96,NEUTRAL,166.24,1.0,12.0,0.67,166.1226,C10H16NO+,2.0,1.0,0.0,0.56
CHEMBL1128,CC[N+](C)(C)c1cccc(O)c1.[Cl-],167875,EDROPHONIUM CHLORIDE,4.0,1,1,MOL,4759.0,Small molecule,1951.0,0,1,0,0,1,0,2,0,0,,1.0,-ium; -onium,0,-ium; -onium,quaternary ammonium derivatives; quaternary ammonium derivatives,Antidote (to curare principles); Diagnostic Aid (myasthenia gravis),0,0,0,166.24,1.98,1.0,1.0,20.23,2.0,Y,0.0,8.59,,-1.91,-0.96,NEUTRAL,201.70,1.0,12.0,0.67,166.1226,C10H16ClNO,2.0,1.0,0.0,0.56
CHEMBL1200750,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,674701,PROMETHAZINE HYDROCHLORIDE,4.0,1,1,MOL,8462.0,Small molecule,1951.0,1,1,1,1,0,0,0,0,0,,1.0,,0,,,Antihistaminic; Anti-Emetic,0,0,0,284.43,4.24,3.0,0.0,6.48,3.0,N,0.0,,9.05,4.29,2.64,BASE,320.89,2.0,20.0,0.83,284.1347,C17H21ClN2S,2.0,0.0,0.0,-0.97
CHEMBL1200988,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21.[Br-],674939,METHANTHELINE BROMIDE,4.0,1,1,MOL,,Small molecule,1951.0,1,0,0,0,1,0,2,0,0,,0.0,,0,,,,0,0,0,340.44,3.95,3.0,0.0,35.53,6.0,N,0.0,,,-0.47,-0.47,NEUTRAL,420.35,2.0,25.0,0.59,340.1907,C21H26BrNO3,4.0,0.0,0.0,-0.03
CHEMBL1201234,CNC(C)(C)Cc1ccccc1,675185,MEPHENTERMINE,4.0,1,0,MOL,6755.0,Small molecule,1951.0,0,1,0,0,1,0,2,0,0,,0.0,,0,,,Adrenergic (vasoconstrictor),0,0,0,163.26,2.23,1.0,1.0,12.03,3.0,Y,0.0,,10.30,2.52,-0.22,BASE,163.26,1.0,12.0,0.72,163.1361,C11H17N,1.0,1.0,0.0,-0.29
CHEMBL1201264,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,675215,METHANTHELINE,4.0,1,0,MOL,6817.0,Small molecule,1951.0,1,0,0,0,1,0,2,0,0,,0.0,,0,,,,0,0,0,340.44,3.95,3.0,0.0,35.53,6.0,N,0.0,,,-0.47,-0.47,NEUTRAL,340.44,2.0,25.0,0.59,340.1907,C21H26NO3+,4.0,0.0,0.0,-0.03
CHEMBL1752,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,581819,DYPHYLLINE,4.0,1,1,MOL,4728.0,Small molecule,1951.0,1,1,0,0,1,0,0,0,0,,1.0,,0,,,Bronchodilator,0,0,0,254.25,-2.21,8.0,2.0,102.28,3.0,N,0.0,13.90,,-1.87,-1.87,NEUTRAL,254.25,2.0,18.0,0.65,254.1015,C10H14N4O4,8.0,2.0,0.0,-0.83
